,exp,edu,type,scale,industry,avgsalary,lnsalary,city
8224,无工作经验,大专,上市公司,5000-10000人,教育/培训/院校,5.0,1.6094379124341003,长沙
8225,1年经验,大专,合资,50-150人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",9.0,2.1972245773362196,广州
8226,3-4年经验,本科,合资,1000-5000人,保险,7.0,1.9459101490553132,济南
8227,无工作经验,无学历要求,合资,150-500人,金融/投资/证券,5.25,1.6582280766035324,广州
8228,无工作经验,无学历要求,民营公司,1000-5000人,"建筑/建材/工程,贸易/进出口",9.0,2.1972245773362196,北京
8229,无工作经验,本科,民营公司,1000-5000人,"建筑/建材/工程,贸易/进出口",9.0,2.1972245773362196,北京
8230,无工作经验,本科,民营公司,1000-5000人,"建筑/建材/工程,贸易/进出口",9.0,2.1972245773362196,北京
8231,无工作经验,本科,民营公司,1000-5000人,"建筑/建材/工程,贸易/进出口",7.0,1.9459101490553132,北京
8232,无工作经验,本科,民营公司,1000-5000人,"建筑/建材/工程,贸易/进出口",9.0,2.1972245773362196,北京
8233,2年经验,大专,上市公司,150-500人,"计算机软件,互联网/电子商务",9.0,2.1972245773362196,上海
8234,3-4年经验,无学历要求,上市公司,500-1000人,"互联网/电子商务,计算机软件",21.5,3.068052935133617,上海
8235,2年经验,本科,民营公司,少于50人,"专业服务(咨询、人力资源、财会),教育/培训/院校",4.25,1.4469189829363254,武汉
8236,无工作经验,高中,民营公司,50-150人,"互联网/电子商务,计算机软件",8.0,2.0794415416798357,深圳
8237,无工作经验,本科,民营公司,50-150人,计算机软件,5.0,1.6094379124341003,西安
8238,无工作经验,大专,民营公司,50-150人,服装/纺织/皮革,9.0,2.1972245773362196,北京
8239,无工作经验,本科,民营公司,1000-5000人,"建筑/建材/工程,贸易/进出口",9.0,2.1972245773362196,北京
8240,无工作经验,本科,民营公司,1000-5000人,"建筑/建材/工程,贸易/进出口",12.5,2.5257286443082556,北京
8241,无工作经验,无学历要求,国企,1000-5000人,"银行,金融/投资/证券",12.5,2.5257286443082556,广州
8242,2年经验,本科,外资（欧美）,150-500人,专业服务(咨询、人力资源、财会),7.5,2.0149030205422647,上海
8243,1年经验,大专,外资（欧美）,150-500人,专业服务(咨询、人力资源、财会),7.5,2.0149030205422647,上海
8244,无工作经验,大专,外资（欧美）,150-500人,专业服务(咨询、人力资源、财会),7.5,2.0149030205422647,上海
8245,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553132,广州
8246,2年经验,本科,民营公司,少于50人,互联网/电子商务,12.0,2.4849066497880004,深圳
8247,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,银行",17.5,2.8622008809294686,深圳
8248,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",2.5,0.9162907318741551,南京
8249,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",2.5,0.9162907318741551,南京
8250,2年经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",6.0,1.791759469228055,南京
8251,3-4年经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",7.0,1.9459101490553132,青岛
8252,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",2.5,0.9162907318741551,成都
8253,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",2.5,0.9162907318741551,成都
8254,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",2.5,0.9162907318741551,成都
8255,2年经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",6.0,1.791759469228055,成都
8256,2年经验,无学历要求,民营公司,50-150人,"服装/纺织/皮革,奢侈品/收藏品/工艺品/珠宝",7.75,2.0476928433652555,深圳
8257,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",7.0,1.9459101490553132,合肥
8258,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",9.0,2.1972245773362196,合肥
8259,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",7.0,1.9459101490553132,合肥
8260,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",9.0,2.1972245773362196,合肥
8261,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",9.0,2.1972245773362196,合肥
8262,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",7.0,1.9459101490553132,合肥
8263,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",7.0,1.9459101490553132,合肥
8264,无工作经验,中专,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",9.0,2.1972245773362196,合肥
8265,无工作经验,中专,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",9.0,2.1972245773362196,合肥
8266,无工作经验,中专,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",9.0,2.1972245773362196,合肥
8267,无工作经验,中专,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",7.0,1.9459101490553132,合肥
8268,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",7.0,1.9459101490553132,合肥
8269,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",7.0,1.9459101490553132,合肥
8270,1年经验,本科,民营公司,150-500人,金融/投资/证券,3.5,1.252762968495368,南宁
8271,2年经验,大专,民营公司,1000-5000人,"互联网/电子商务,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553132,上海
8272,无工作经验,无学历要求,民营公司,10000人以上,"互联网/电子商务,汽车及零配件",19.5,2.970414465569701,北京
8273,2年经验,大专,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",5.25,1.6582280766035324,漳州
8274,2年经验,大专,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",7.0,1.9459101490553132,厦门
8275,无工作经验,无学历要求,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",8.0,2.0794415416798357,厦门
8276,无工作经验,无学历要求,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",8.0,2.0794415416798357,厦门
8277,无工作经验,大专,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",3.75,1.3217558399823195,厦门
8278,2年经验,本科,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",11.5,2.4423470353692043,苏州
8279,3-4年经验,大专,民营公司,500-1000人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553132,深圳
8280,无工作经验,本科,民营公司,少于50人,"计算机软件,计算机服务(系统、数据服务、维修)",3.75,1.3217558399823195,上海
8281,3-4年经验,高中,合资,1000-5000人,"互联网/电子商务,医疗设备/器械",12.5,2.5257286443082556,杭州
8282,无工作经验,大专,民营公司,少于50人,"互联网/电子商务,计算机软件",5.75,1.749199854809259,兰州
8283,5-7年经验,本科,合资,1000-5000人,"互联网/电子商务,医疗设备/器械",21.5,3.068052935133617,杭州
8284,2年经验,本科,外资（非欧美）,1000-5000人,"批发/零售,服装/纺织/皮革",7.0,1.9459101490553132,深圳
8285,2年经验,本科,合资,5000-10000人,"医疗设备/器械,医疗/护理/卫生",7.5,2.0149030205422647,石家庄
8286,2年经验,本科,合资,5000-10000人,"医疗设备/器械,医疗/护理/卫生",12.5,2.5257286443082556,深圳
8287,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",17.5,2.8622008809294686,北京
8288,无工作经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",9.0,2.1972245773362196,重庆
8289,3-4年经验,本科,外资（非欧美）,500-1000人,"互联网/电子商务,生活服务",22.5,3.1135153092103742,上海
8290,5-7年经验,本科,外资（非欧美）,500-1000人,"互联网/电子商务,生活服务",45.0,3.8066624897703196,上海
8291,1年经验,大专,合资,150-500人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",7.0,1.9459101490553132,广州
8293,2年经验,本科,民营公司,50-150人,互联网/电子商务,7.0,1.9459101490553132,北京
8294,无工作经验,本科,上市公司,1000-5000人,制药/生物工程,3.25,1.1786549963416462,连云港
8295,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",5.25,1.6582280766035324,广州
8296,无工作经验,本科,国企,10000人以上,"通信/电信运营、增值服务,计算机软件",7.0,1.9459101490553132,福州
8297,无工作经验,无学历要求,外资（非欧美）,50-150人,"广告,互联网/电子商务",2.5,0.9162907318741551,上海
8298,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8299,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8300,3-4年经验,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),14.0,2.6390573296152584,上海
8301,无工作经验,无学历要求,外资（欧美）,10000人以上,"互联网/电子商务,通信/电信运营、增值服务",12.5,2.5257286443082556,上海
8302,无工作经验,无学历要求,外资（欧美）,10000人以上,"互联网/电子商务,通信/电信运营、增值服务",12.5,2.5257286443082556,上海
8303,无工作经验,中专,民营公司,少于50人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
8304,无工作经验,中专,民营公司,少于50人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
8305,无工作经验,本科,上市公司,5000-10000人,"金融/投资/证券,保险",5.25,1.6582280766035324,温州
8306,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553132,广州
8307,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
8308,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
8309,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
8310,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
8311,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
8312,3-4年经验,本科,合资,1000-5000人,金融/投资/证券,12.5,2.5257286443082556,长沙
8313,1年经验,本科,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),多元化业务集团公司",9.0,2.1972245773362196,北京
8314,无工作经验,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),10.0,2.302585092994046,上海
8315,无工作经验,本科,民营公司,1000-5000人,"互联网/电子商务,房地产",9.0,2.1972245773362196,北京
8316,1年经验,大专,上市公司,500-1000人,网络游戏,12.5,2.5257286443082556,深圳
8317,1年经验,大专,国企,150-500人,"环保,计算机软件",4.25,1.4469189829363254,三门峡
8318,3-4年经验,本科,外资（非欧美）,1000-5000人,"家具/家电/玩具/礼品,多元化业务集团公司",12.5,2.5257286443082556,苏州
8319,3-4年经验,本科,民营公司,500-1000人,制药/生物工程,22.5,3.1135153092103742,上海
8320,无工作经验,本科,合资,1000-5000人,"保险,金融/投资/证券",5.25,1.6582280766035324,成都
8321,无工作经验,本科,上市公司,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",5.0,1.6094379124341003,北京
8322,无工作经验,无学历要求,合资,1000-5000人,快速消费品(食品、饮料、化妆品),7.0,1.9459101490553132,上海
8323,无工作经验,无学历要求,国企,150-500人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",22.5,3.1135153092103742,北京
8324,2年经验,中专,合资,50-150人,"广告,公关/市场推广/会展",7.0,1.9459101490553132,上海
8325,8-9年经验,本科,国企,500-1000人,"计算机软件,金融/投资/证券",22.5,3.1135153092103742,北京
8326,无工作经验,硕士,上市公司,500-1000人,计算机软件,10.0,2.302585092994046,上海
8327,无工作经验,本科,民营公司,500-1000人,"金融/投资/证券,互联网/电子商务",9.0,2.1972245773362196,上海
8330,1年经验,大专,国企,150-500人,"环保,计算机软件",4.25,1.4469189829363254,洛阳
8331,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",5.25,1.6582280766035324,广州
8332,1年经验,大专,国企,150-500人,"环保,计算机软件",4.25,1.4469189829363254,洛阳
8333,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",5.25,1.6582280766035324,广州
8334,1年经验,大专,民营公司,150-500人,金融/投资/证券,9.0,2.1972245773362196,广州
8335,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8336,无工作经验,中专,民营公司,1000-5000人,"互联网/电子商务,银行",6.5,1.8718021769015913,合肥
8337,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",12.5,2.5257286443082556,北京
8338,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",12.5,2.5257286443082556,广州
8339,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8340,无工作经验,大专,民营公司,500-1000人,金融/投资/证券,7.0,1.9459101490553132,北京
8341,3-4年经验,本科,民营公司,1000-5000人,"金融/投资/证券,互联网/电子商务",3.75,1.3217558399823195,上海
8342,3-4年经验,本科,民营公司,1000-5000人,"金融/投资/证券,互联网/电子商务",27.5,3.3141860046725258,上海
8343,无工作经验,无学历要求,民营公司,500-1000人,金融/投资/证券,12.5,2.5257286443082556,北京
8344,无工作经验,无学历要求,民营公司,500-1000人,金融/投资/证券,9.0,2.1972245773362196,北京
8345,无工作经验,大专,民营公司,500-1000人,金融/投资/证券,12.5,2.5257286443082556,北京
8346,1年经验,本科,上市公司,500-1000人,医疗/护理/卫生,6.5,1.8718021769015913,深圳
8347,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",12.5,2.5257286443082556,北京
8348,3-4年经验,大专,国企,500-1000人,"通信/电信运营、增值服务,通信/电信/网络设备",10.5,2.3513752571634776,厦门
8349,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8350,无工作经验,本科,民营公司,少于50人,电子技术/半导体/集成电路,5.25,1.6582280766035324,合肥
8351,无工作经验,无学历要求,民营公司,50-150人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",4.5,1.5040773967762742,天津
8352,无工作经验,无学历要求,民营公司,50-150人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",4.5,1.5040773967762742,天津
8353,无工作经验,无学历要求,外资（非欧美）,500-1000人,"广告,影视/媒体/艺术/文化传播",5.5,1.7047480922384253,上海
8354,无工作经验,无学历要求,外资（非欧美）,500-1000人,"广告,影视/媒体/艺术/文化传播",5.5,1.7047480922384253,上海
8355,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",12.5,2.5257286443082556,北京
8356,无工作经验,硕士,国企,1000-5000人,"银行,金融/投资/证券",12.5,2.5257286443082556,广州
8357,无工作经验,本科,民营公司,1000-5000人,"银行,金融/投资/证券",16.5,2.803360380906535,北京
8358,3-4年经验,本科,国企,1000-5000人,"银行,金融/投资/证券",12.5,2.5257286443082556,广州
8359,无工作经验,本科,民营公司,1000-5000人,"银行,金融/投资/证券",16.5,2.803360380906535,北京
8360,无工作经验,本科,民营公司,1000-5000人,"银行,金融/投资/证券",16.5,2.803360380906535,北京
8361,无工作经验,本科,民营公司,1000-5000人,"银行,金融/投资/证券",16.5,2.803360380906535,北京
8362,无工作经验,本科,国企,150-500人,医疗设备/器械,5.25,1.6582280766035324,上海
8363,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
8364,无工作经验,无学历要求,民营公司,1000-5000人,金融/投资/证券,6.0,1.791759469228055,深圳
8365,无工作经验,中专,民营公司,少于50人,教育/培训/院校,7.5,2.0149030205422647,南通
8366,无工作经验,中专,民营公司,少于50人,教育/培训/院校,7.5,2.0149030205422647,南通
8367,无工作经验,大专,民营公司,少于50人,电子技术/半导体/集成电路,3.75,1.3217558399823195,合肥
8368,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8369,无工作经验,无学历要求,合资,150-500人,金融/投资/证券,5.25,1.6582280766035324,广州
8370,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553132,广州
8371,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",8.0,2.0794415416798357,北京
8372,3-4年经验,大专,民营公司,10000人以上,"交通/运输/物流,互联网/电子商务",8.0,2.0794415416798357,成都
8373,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,汽车及零配件",7.0,1.9459101490553132,北京
8374,3-4年经验,本科,国企,500-1000人,银行,11.25,2.4203681286504293,太仓
8375,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
8376,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
8377,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,互联网/电子商务",17.5,2.8622008809294686,成都
8378,1年经验,大专,民营公司,150-500人,"专业服务(咨询、人力资源、财会),互联网/电子商务",7.0,1.9459101490553132,北京
8379,1年经验,大专,民营公司,150-500人,"专业服务(咨询、人力资源、财会),互联网/电子商务",6.25,1.8325814637483102,北京
8380,无工作经验,中专,民营公司,150-500人,"金融/投资/证券,银行",12.5,2.5257286443082556,深圳
8381,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,银行",9.0,2.1972245773362196,深圳
8382,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,银行",12.5,2.5257286443082556,深圳
8383,1年经验,大专,合资,50-150人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",9.0,2.1972245773362196,广州
8384,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8385,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8386,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8387,无工作经验,大专,民营公司,150-500人,计算机软件,5.25,1.6582280766035324,厦门
8388,2年经验,本科,民营公司,1000-5000人,"互联网/电子商务,计算机软件",20.0,2.995732273553991,广州
8389,1年经验,本科,民营公司,,房地产,12.5,2.5257286443082556,上海
8390,无工作经验,无学历要求,民营公司,,房地产,7.0,1.9459101490553132,广州
8391,5-7年经验,本科,外资（非欧美）,1000-5000人,"电子技术/半导体/集成电路,计算机软件",20.0,2.995732273553991,北京
8392,2年经验,本科,国企,500-1000人,互联网/电子商务,22.916666666666668,3.131864447878571,广州
8393,2年经验,本科,国企,500-1000人,互联网/电子商务,22.916666666666668,3.131864447878571,广州
8394,2年经验,大专,民营公司,500-1000人,"计算机软件,互联网/电子商务",13.0,2.5649493574615367,上海
8395,2年经验,无学历要求,民营公司,500-1000人,"计算机软件,互联网/电子商务",12.5,2.5257286443082556,上海
8396,无工作经验,硕士,民营公司,少于50人,"环保,仪器仪表/工业自动化",4.5,1.5040773967762742,德州
8397,1年经验,大专,合资,50-150人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",9.0,2.1972245773362196,广州
8398,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553132,广州
8399,2年经验,无学历要求,外资（非欧美）,150-500人,互联网/电子商务,10.0,2.302585092994046,上海
8400,3-4年经验,本科,民营公司,50-150人,互联网/电子商务,27.5,3.3141860046725258,上海
8401,2年经验,本科,民营公司,50-150人,互联网/电子商务,20.0,2.995732273553991,上海
8402,无工作经验,中专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8403,无工作经验,中专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8404,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8405,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8406,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8407,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8408,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8409,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8410,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
8411,1年经验,本科,外资（欧美）,10000人以上,中介服务,8.0,2.0794415416798357,上海
8412,2年经验,硕士,外资（欧美）,10000人以上,中介服务,11.0,2.3978952727983707,上海
8413,2年经验,本科,外资（欧美）,10000人以上,中介服务,11.0,2.3978952727983707,上海
8414,无工作经验,无学历要求,民营公司,5000-10000人,"金融/投资/证券,外包服务",5.5,1.7047480922384253,合肥
8415,无工作经验,高中,民营公司,5000-10000人,"金融/投资/证券,外包服务",5.5,1.7047480922384253,合肥
8416,无工作经验,本科,民营公司,150-500人,"金融/投资/证券,教育/培训/院校",9.0,2.1972245773362196,大连
8417,无工作经验,本科,上市公司,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",5.0,1.6094379124341003,北京
8418,无工作经验,大专,创业公司,50-150人,"计算机软件,快速消费品(食品、饮料、化妆品)",5.25,1.6582280766035324,合肥
8419,1年经验,本科,上市公司,10000人以上,金融/投资/证券,6.0,1.791759469228055,杭州
8420,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
8421,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
8422,3-4年经验,本科,外资（非欧美）,1000-5000人,"互联网/电子商务,汽车及零配件",23.0,3.1354942159291497,上海
8423,无工作经验,硕士,上市公司,10000人以上,"影视/媒体/艺术/文化传播,多元化业务集团公司",11.0,2.3978952727983707,深圳
8424,1年经验,本科,民营公司,5000-10000人,房地产,5.25,1.6582280766035324,廊坊
8425,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",7.0,1.9459101490553132,广州
8426,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",7.0,1.9459101490553132,广州
8427,3-4年经验,无学历要求,上市公司,1000-5000人,"互联网/电子商务,广告",7.0,1.9459101490553132,杭州
8428,1年经验,本科,民营公司,1000-5000人,金融/投资/证券,6.0,1.791759469228055,深圳
8429,1年经验,大专,民营公司,150-500人,"计算机服务(系统、数据服务、维修),计算机软件",6.5,1.8718021769015913,成都
8430,2年经验,大专,民营公司,150-500人,"计算机服务(系统、数据服务、维修),计算机软件",10.5,2.3513752571634776,成都
8431,1年经验,大专,合资,150-500人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",7.0,1.9459101490553132,广州
8432,无工作经验,大专,外资（欧美）,10000人以上,电子技术/半导体/集成电路,5.25,1.6582280766035324,上海
8433,2年经验,本科,上市公司,1000-5000人,家具/家电/玩具/礼品,12.5,2.5257286443082556,上海
8434,1年经验,大专,合资,50-150人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",9.0,2.1972245773362196,广州
8435,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.1972245773362196,北京
8436,3-4年经验,大专,外资（非欧美）,500-1000人,批发/零售,7.0,1.9459101490553132,广州
8437,无工作经验,中专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.5,2.0149030205422647,广州
8438,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",6.0,1.791759469228055,广州
8439,1年经验,大专,国企,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",3.75,1.3217558399823195,重庆
8440,无工作经验,无学历要求,外资（非欧美）,500-1000人,批发/零售,5.0,1.6094379124341003,广州
8441,无工作经验,本科,民营公司,150-500人,"金融/投资/证券,教育/培训/院校",12.5,2.5257286443082556,大连
8442,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",9.5,2.2512917986064953,广州
8443,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",11.5,2.4423470353692043,广州
8444,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.5,2.0149030205422647,广州
8445,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",10.0,2.302585092994046,广州
8446,无工作经验,中专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",4.25,1.4469189829363254,广州
8447,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.5,2.0149030205422647,广州
8448,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",6.5,1.8718021769015913,广州
8449,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",11.5,2.4423470353692043,广州
8450,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",6.5,1.8718021769015913,广州
8451,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",8.5,2.1400661634962708,广州
8452,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",4.25,1.4469189829363254,广州
8453,8-9年经验,本科,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",30.0,3.4011973816621555,上海
8454,5-7年经验,无学历要求,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",30.0,3.4011973816621555,上海
8455,5-7年经验,本科,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",30.0,3.4011973816621555,上海
8456,1年经验,本科,民营公司,1000-5000人,金融/投资/证券,6.0,1.791759469228055,深圳
8457,2年经验,无学历要求,民营公司,1000-5000人,金融/投资/证券,14.0,2.6390573296152584,深圳
8458,无工作经验,大专,民营公司,50-150人,"金融/投资/证券,计算机服务(系统、数据服务、维修)",7.0,1.9459101490553132,广州
8459,无工作经验,本科,外资（欧美）,150-500人,计算机软件,2.5,0.9162907318741551,杭州
8460,3-4年经验,本科,民营公司,1000-5000人,"互联网/电子商务,保险",12.5,2.5257286443082556,深圳
8461,无工作经验,高中,事业单位,500-1000人,"电子技术/半导体/集成电路,计算机软件",5.25,1.6582280766035324,成都
8462,无工作经验,高中,事业单位,500-1000人,"电子技术/半导体/集成电路,计算机软件",5.25,1.6582280766035324,成都
8466,无工作经验,无学历要求,外资（欧美）,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,广州
8467,无工作经验,无学历要求,外资（欧美）,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,广州
8468,无工作经验,无学历要求,外资（欧美）,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,广州
8469,无工作经验,无学历要求,外资（欧美）,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,上海
