,exp,edu,type,scale,industry,avgsalary,lnsalary,city
7854,无工作经验,无学历要求,民营公司,10000人以上,"互联网/电子商务,汽车及零配件",19.5,2.970414465569701,北京
7855,2年经验,大专,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",5.25,1.6582280766035324,其他
7856,2年经验,大专,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",7.0,1.9459101490553128,其他
7857,无工作经验,无学历要求,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",8.0,2.079441541679836,其他
7858,无工作经验,无学历要求,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",8.0,2.079441541679836,其他
7859,无工作经验,大专,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",3.75,1.3217558399823195,其他
7860,2年经验,本科,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",11.5,2.4423470353692043,其他
7861,3-4年经验,大专,民营公司,500-1000人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553128,深圳
7862,无工作经验,本科,民营公司,少于50人,"计算机软件,计算机服务(系统、数据服务、维修)",3.75,1.3217558399823195,上海
7863,3-4年经验,高中,合资,1000-5000人,"互联网/电子商务,医疗设备/器械",12.5,2.525728644308256,杭州
7864,无工作经验,大专,民营公司,少于50人,"互联网/电子商务,计算机软件",5.75,1.749199854809259,其他
7865,5年以上经验,本科,合资,1000-5000人,"互联网/电子商务,医疗设备/器械",21.5,3.068052935133617,杭州
7866,2年经验,本科,外资企业,1000-5000人,"批发/零售,服装/纺织/皮革",7.0,1.9459101490553128,深圳
7867,2年经验,本科,合资,5000-10000人,"医疗设备/器械,医疗/护理/卫生",7.5,2.0149030205422647,其他
7868,2年经验,本科,合资,5000-10000人,"医疗设备/器械,医疗/护理/卫生",12.5,2.525728644308256,深圳
7869,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",17.5,2.862200880929469,北京
7870,无工作经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",9.0,2.19722457733622,其他
7871,3-4年经验,本科,外资企业,500-1000人,"互联网/电子商务,生活服务",22.5,3.1135153092103742,上海
7872,5年以上经验,本科,外资企业,500-1000人,"互联网/电子商务,生活服务",45.0,3.80666248977032,上海
7873,1年经验,大专,合资,150-500人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",7.0,1.9459101490553128,广州
7874,2年经验,本科,民营公司,50-150人,互联网/电子商务,7.0,1.9459101490553128,北京
7875,无工作经验,本科,上市公司,1000-5000人,制药/生物工程,3.25,1.1786549963416462,其他
7876,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",5.25,1.6582280766035324,广州
7877,无工作经验,本科,国企,10000人以上,"通信/电信运营、增值服务,计算机软件",7.0,1.9459101490553128,其他
7878,无工作经验,无学历要求,外资企业,50-150人,"广告,互联网/电子商务",2.5,0.9162907318741552,上海
7879,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7880,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7881,3-4年经验,本科,外资企业,50-150人,专业服务(咨询、人力资源、财会),14.0,2.6390573296152584,上海
7882,无工作经验,无学历要求,外资企业,10000人以上,"互联网/电子商务,通信/电信运营、增值服务",12.5,2.525728644308256,上海
7883,无工作经验,无学历要求,外资企业,10000人以上,"互联网/电子商务,通信/电信运营、增值服务",12.5,2.525728644308256,上海
7884,无工作经验,中专,民营公司,少于50人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
7885,无工作经验,中专,民营公司,少于50人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
7886,无工作经验,本科,上市公司,5000-10000人,"金融/投资/证券,保险",5.25,1.6582280766035324,其他
7887,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553128,广州
7888,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
7889,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
7890,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
7891,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
7892,无工作经验,无学历要求,民营公司,150-500人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
7893,3-4年经验,本科,合资,1000-5000人,金融/投资/证券,12.5,2.525728644308256,其他
7894,1年经验,本科,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),多元化业务集团公司",9.0,2.19722457733622,北京
7895,无工作经验,本科,外资企业,50-150人,专业服务(咨询、人力资源、财会),10.0,2.302585092994046,上海
7896,无工作经验,本科,民营公司,1000-5000人,"互联网/电子商务,房地产",9.0,2.19722457733622,北京
7897,1年经验,大专,上市公司,500-1000人,网络游戏,12.5,2.525728644308256,深圳
7898,1年经验,大专,国企,150-500人,"环保,计算机软件",4.25,1.4469189829363254,其他
7899,3-4年经验,本科,外资企业,1000-5000人,"家具/家电/玩具/礼品,多元化业务集团公司",12.5,2.525728644308256,其他
7900,3-4年经验,本科,民营公司,500-1000人,制药/生物工程,22.5,3.1135153092103742,上海
7901,无工作经验,本科,合资,1000-5000人,"保险,金融/投资/证券",5.25,1.6582280766035324,成都
7902,无工作经验,本科,上市公司,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",5.0,1.6094379124341005,北京
7903,无工作经验,无学历要求,合资,1000-5000人,快速消费品(食品、饮料、化妆品),7.0,1.9459101490553128,上海
7904,无工作经验,无学历要求,国企,150-500人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",22.5,3.1135153092103742,北京
7905,2年经验,中专,合资,50-150人,"广告,公关/市场推广/会展",7.0,1.9459101490553128,上海
7906,5年以上经验,本科,国企,500-1000人,"计算机软件,金融/投资/证券",22.5,3.1135153092103742,北京
7907,无工作经验,硕士,上市公司,500-1000人,计算机软件,10.0,2.302585092994046,上海
7908,无工作经验,本科,民营公司,500-1000人,"金融/投资/证券,互联网/电子商务",9.0,2.19722457733622,上海
7909,1年经验,大专,国企,150-500人,"环保,计算机软件",4.25,1.4469189829363254,其他
7910,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",5.25,1.6582280766035324,广州
7911,1年经验,大专,国企,150-500人,"环保,计算机软件",4.25,1.4469189829363254,其他
7912,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",5.25,1.6582280766035324,广州
7913,1年经验,大专,民营公司,150-500人,金融/投资/证券,9.0,2.19722457733622,广州
7914,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7915,无工作经验,中专,民营公司,1000-5000人,"互联网/电子商务,银行",6.5,1.8718021769015916,合肥
7916,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",12.5,2.525728644308256,北京
7917,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",12.5,2.525728644308256,广州
7918,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7919,无工作经验,大专,民营公司,500-1000人,金融/投资/证券,7.0,1.9459101490553128,北京
7920,3-4年经验,本科,民营公司,1000-5000人,"金融/投资/证券,互联网/电子商务",3.75,1.3217558399823195,上海
7921,3-4年经验,本科,民营公司,1000-5000人,"金融/投资/证券,互联网/电子商务",27.5,3.3141860046725258,上海
7922,无工作经验,无学历要求,民营公司,500-1000人,金融/投资/证券,12.5,2.525728644308256,北京
7923,无工作经验,无学历要求,民营公司,500-1000人,金融/投资/证券,9.0,2.19722457733622,北京
7924,无工作经验,大专,民营公司,500-1000人,金融/投资/证券,12.5,2.525728644308256,北京
7925,1年经验,本科,上市公司,500-1000人,医疗/护理/卫生,6.5,1.8718021769015916,深圳
7926,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",12.5,2.525728644308256,北京
7927,3-4年经验,大专,国企,500-1000人,"通信/电信运营、增值服务,通信/电信/网络设备",10.5,2.3513752571634776,其他
7928,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7929,无工作经验,本科,民营公司,少于50人,电子技术/半导体/集成电路,5.25,1.6582280766035324,合肥
7930,无工作经验,无学历要求,民营公司,50-150人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",4.5,1.5040773967762742,其他
7931,无工作经验,无学历要求,民营公司,50-150人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",4.5,1.5040773967762742,其他
7932,无工作经验,无学历要求,外资企业,500-1000人,"广告,影视/媒体/艺术/文化传播",5.5,1.7047480922384253,上海
7933,无工作经验,无学历要求,外资企业,500-1000人,"广告,影视/媒体/艺术/文化传播",5.5,1.7047480922384253,上海
7934,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",12.5,2.525728644308256,北京
7935,无工作经验,硕士,国企,1000-5000人,"银行,金融/投资/证券",12.5,2.525728644308256,广州
7936,无工作经验,本科,民营公司,1000-5000人,"银行,金融/投资/证券",16.5,2.803360380906535,北京
7937,3-4年经验,本科,国企,1000-5000人,"银行,金融/投资/证券",12.5,2.525728644308256,广州
7938,无工作经验,本科,民营公司,1000-5000人,"银行,金融/投资/证券",16.5,2.803360380906535,北京
7939,无工作经验,本科,民营公司,1000-5000人,"银行,金融/投资/证券",16.5,2.803360380906535,北京
7940,无工作经验,本科,民营公司,1000-5000人,"银行,金融/投资/证券",16.5,2.803360380906535,北京
7941,无工作经验,本科,国企,150-500人,医疗设备/器械,5.25,1.6582280766035324,上海
7942,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
7943,无工作经验,无学历要求,民营公司,1000-5000人,金融/投资/证券,6.0,1.791759469228055,深圳
7944,无工作经验,中专,民营公司,少于50人,教育/培训/院校,7.5,2.0149030205422647,其他
7945,无工作经验,中专,民营公司,少于50人,教育/培训/院校,7.5,2.0149030205422647,其他
7946,无工作经验,大专,民营公司,少于50人,电子技术/半导体/集成电路,3.75,1.3217558399823195,合肥
7947,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7948,无工作经验,无学历要求,合资,150-500人,金融/投资/证券,5.25,1.6582280766035324,广州
7949,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553128,广州
7950,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",8.0,2.079441541679836,北京
7951,3-4年经验,大专,民营公司,10000人以上,"交通/运输/物流,互联网/电子商务",8.0,2.079441541679836,成都
7952,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,汽车及零配件",7.0,1.9459101490553128,北京
7953,3-4年经验,本科,国企,500-1000人,银行,11.25,2.4203681286504293,其他
7954,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
7955,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
7956,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,互联网/电子商务",17.5,2.862200880929469,成都
7957,1年经验,大专,民营公司,150-500人,"专业服务(咨询、人力资源、财会),互联网/电子商务",7.0,1.9459101490553128,北京
7958,1年经验,大专,民营公司,150-500人,"专业服务(咨询、人力资源、财会),互联网/电子商务",6.25,1.8325814637483104,北京
7959,无工作经验,中专,民营公司,150-500人,"金融/投资/证券,银行",12.5,2.525728644308256,深圳
7960,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,银行",9.0,2.19722457733622,深圳
7961,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,银行",12.5,2.525728644308256,深圳
7962,1年经验,大专,合资,50-150人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",9.0,2.19722457733622,广州
7963,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7964,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7965,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
7966,无工作经验,大专,民营公司,150-500人,计算机软件,5.25,1.6582280766035324,其他
7967,2年经验,本科,民营公司,1000-5000人,"互联网/电子商务,计算机软件",20.0,2.995732273553991,广州
7968,1年经验,本科,民营公司,,房地产,12.5,2.525728644308256,上海
7969,无工作经验,无学历要求,民营公司,,房地产,7.0,1.9459101490553128,广州
7970,5年以上经验,本科,外资企业,1000-5000人,"电子技术/半导体/集成电路,计算机软件",20.0,2.995732273553991,北京
7971,2年经验,本科,国企,500-1000人,互联网/电子商务,22.916666666666668,3.131864447878571,广州
7972,2年经验,本科,国企,500-1000人,互联网/电子商务,22.916666666666668,3.131864447878571,广州
7973,2年经验,大专,民营公司,500-1000人,"计算机软件,互联网/电子商务",13.0,2.5649493574615367,上海
7974,2年经验,无学历要求,民营公司,500-1000人,"计算机软件,互联网/电子商务",12.5,2.525728644308256,上海
7975,无工作经验,硕士,民营公司,少于50人,"环保,仪器仪表/工业自动化",4.5,1.5040773967762742,其他
7976,1年经验,大专,合资,50-150人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",9.0,2.19722457733622,广州
7977,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553128,广州
7978,2年经验,无学历要求,外资企业,150-500人,互联网/电子商务,10.0,2.302585092994046,上海
7979,3-4年经验,本科,民营公司,50-150人,互联网/电子商务,27.5,3.3141860046725258,上海
7980,2年经验,本科,民营公司,50-150人,互联网/电子商务,20.0,2.995732273553991,上海
7981,无工作经验,中专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7982,无工作经验,中专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7983,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7984,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7985,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7986,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7987,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7988,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7989,无工作经验,大专,民营公司,1000-5000人,"外包服务,公关/市场推广/会展",5.25,1.6582280766035324,成都
7990,1年经验,本科,外资企业,10000人以上,中介服务,8.0,2.079441541679836,上海
7991,2年经验,硕士,外资企业,10000人以上,中介服务,11.0,2.3978952727983707,上海
7992,2年经验,本科,外资企业,10000人以上,中介服务,11.0,2.3978952727983707,上海
7993,无工作经验,无学历要求,民营公司,5000-10000人,"金融/投资/证券,外包服务",5.5,1.7047480922384253,合肥
7994,无工作经验,高中,民营公司,5000-10000人,"金融/投资/证券,外包服务",5.5,1.7047480922384253,合肥
7995,无工作经验,本科,民营公司,150-500人,"金融/投资/证券,教育/培训/院校",9.0,2.19722457733622,其他
7996,无工作经验,本科,上市公司,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",5.0,1.6094379124341005,北京
7997,无工作经验,大专,创业公司,50-150人,"计算机软件,快速消费品(食品、饮料、化妆品)",5.25,1.6582280766035324,合肥
7998,1年经验,本科,上市公司,10000人以上,金融/投资/证券,6.0,1.791759469228055,杭州
7999,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
8000,无工作经验,中专,民营公司,500-1000人,"专业服务(咨询、人力资源、财会),银行",4.25,1.4469189829363254,合肥
8001,3-4年经验,本科,外资企业,1000-5000人,"互联网/电子商务,汽车及零配件",23.0,3.1354942159291497,上海
8002,无工作经验,硕士,上市公司,10000人以上,"影视/媒体/艺术/文化传播,多元化业务集团公司",11.0,2.3978952727983707,深圳
8003,1年经验,本科,民营公司,5000-10000人,房地产,5.25,1.6582280766035324,其他
8004,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",7.0,1.9459101490553128,广州
8005,无工作经验,无学历要求,合资,50-150人,"金融/投资/证券,多元化业务集团公司",7.0,1.9459101490553128,广州
8006,3-4年经验,无学历要求,上市公司,1000-5000人,"互联网/电子商务,广告",7.0,1.9459101490553128,杭州
8007,1年经验,本科,民营公司,1000-5000人,金融/投资/证券,6.0,1.791759469228055,深圳
8008,1年经验,大专,民营公司,150-500人,"计算机服务(系统、数据服务、维修),计算机软件",6.5,1.8718021769015916,成都
8009,2年经验,大专,民营公司,150-500人,"计算机服务(系统、数据服务、维修),计算机软件",10.5,2.3513752571634776,成都
8010,1年经验,大专,合资,150-500人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",7.0,1.9459101490553128,广州
8011,无工作经验,大专,外资企业,10000人以上,电子技术/半导体/集成电路,5.25,1.6582280766035324,上海
8012,2年经验,本科,上市公司,1000-5000人,家具/家电/玩具/礼品,12.5,2.525728644308256,上海
8013,1年经验,大专,合资,50-150人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",9.0,2.19722457733622,广州
8014,无工作经验,本科,民营公司,1000-5000人,"公关/市场推广/会展,房地产",9.0,2.19722457733622,北京
8015,3-4年经验,大专,外资企业,500-1000人,批发/零售,7.0,1.9459101490553128,广州
8016,无工作经验,中专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.5,2.0149030205422647,广州
8017,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",6.0,1.791759469228055,广州
8018,1年经验,大专,国企,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",3.75,1.3217558399823195,其他
8019,无工作经验,无学历要求,外资企业,500-1000人,批发/零售,5.0,1.6094379124341005,广州
8020,无工作经验,本科,民营公司,150-500人,"金融/投资/证券,教育/培训/院校",12.5,2.525728644308256,其他
8021,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",9.5,2.2512917986064958,广州
8022,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",11.5,2.4423470353692043,广州
8023,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.5,2.0149030205422647,广州
8024,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",10.0,2.302585092994046,广州
8025,无工作经验,中专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",4.25,1.4469189829363254,广州
8026,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.5,2.0149030205422647,广州
8027,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",6.5,1.8718021769015916,广州
8028,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",11.5,2.4423470353692043,广州
8029,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",6.5,1.8718021769015916,广州
8030,无工作经验,大专,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",8.5,2.1400661634962708,广州
8031,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",4.25,1.4469189829363254,广州
8032,5年以上经验,本科,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",30.0,3.4011973816621555,上海
8033,5年以上经验,无学历要求,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",30.0,3.4011973816621555,上海
8034,5年以上经验,本科,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",30.0,3.4011973816621555,上海
8035,1年经验,本科,民营公司,1000-5000人,金融/投资/证券,6.0,1.791759469228055,深圳
8036,2年经验,无学历要求,民营公司,1000-5000人,金融/投资/证券,14.0,2.6390573296152584,深圳
8037,无工作经验,大专,民营公司,50-150人,"金融/投资/证券,计算机服务(系统、数据服务、维修)",7.0,1.9459101490553128,广州
8038,无工作经验,本科,外资企业,150-500人,计算机软件,2.5,0.9162907318741552,杭州
8039,3-4年经验,本科,民营公司,1000-5000人,"互联网/电子商务,保险",12.5,2.525728644308256,深圳
8042,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,广州
8043,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,广州
8044,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,广州
8045,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,上海
8046,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,上海
8047,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,上海
8048,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,上海
8049,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,上海
8050,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,北京
8051,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,北京
8052,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,北京
8053,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,北京
8054,无工作经验,无学历要求,外资企业,1000-5000人,计算机服务(系统、数据服务、维修),3.75,1.3217558399823195,北京
8055,无工作经验,无学历要求,民营公司,150-500人,互联网/电子商务,5.25,1.6582280766035324,南京
8056,2年经验,本科,民营公司,5000-10000人,"酒店/旅游,房地产",17.5,2.862200880929469,广州
8057,3-4年经验,本科,民营公司,1000-5000人,汽车及零配件,9.0,2.19722457733622,杭州
8058,无工作经验,高中,合资,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",9.0,2.19722457733622,深圳
8059,无工作经验,中专,民营公司,少于50人,"专业服务(咨询、人力资源、财会),金融/投资/证券",5.25,1.6582280766035324,合肥
8060,无工作经验,大专,民营公司,50-150人,"金融/投资/证券,多元化业务集团公司",5.0,1.6094379124341005,其他
8061,无工作经验,大专,民营公司,50-150人,"金融/投资/证券,多元化业务集团公司",7.0,1.9459101490553128,其他
8062,3-4年经验,硕士,国企,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",18.75,2.93119375241642,北京
8063,2年经验,本科,国企,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",15.0,2.70805020110221,北京
8064,3-4年经验,本科,国企,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",15.0,2.70805020110221,北京
8065,3-4年经验,本科,国企,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",15.0,2.70805020110221,北京
8066,3-4年经验,本科,国企,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",15.0,2.70805020110221,北京
8067,5年以上经验,本科,国企,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",17.0,2.833213344056216,北京
8068,无工作经验,无学历要求,上市公司,5000-10000人,制药/生物工程,5.25,1.6582280766035324,其他
8069,2年经验,大专,外资企业,500-1000人,"专业服务(咨询、人力资源、财会),计算机软件",7.75,2.0476928433652555,上海
8070,无工作经验,本科,合资,1000-5000人,"金融/投资/证券,银行",12.5,2.525728644308256,上海
8071,2年经验,无学历要求,外资企业,1000-5000人,交通/运输/物流,8.5,2.1400661634962708,上海
8072,2年经验,无学历要求,外资企业,5000-10000人,"汽车及零配件,互联网/电子商务",12.5,2.525728644308256,上海
8073,2年经验,本科,民营公司,1000-5000人,"金融/投资/证券,信托/担保/拍卖/典当",9.5,2.2512917986064958,深圳
8074,无工作经验,本科,合资,1000-5000人,专业服务(咨询、人力资源、财会),9.0,2.19722457733622,上海
8075,无工作经验,大专,国企,1000-5000人,通信/电信运营、增值服务,5.25,1.6582280766035324,成都
8076,无工作经验,无学历要求,国企,1000-5000人,通信/电信运营、增值服务,5.25,1.6582280766035324,成都
8077,无工作经验,大专,国企,1000-5000人,通信/电信运营、增值服务,5.25,1.6582280766035324,成都
8078,3-4年经验,本科,民营公司,150-500人,"通信/电信/网络设备,互联网/电子商务",12.0,2.4849066497880004,上海
8080,1年经验,大专,民营公司,1000-5000人,"服装/纺织/皮革,批发/零售",5.25,1.6582280766035324,上海
8081,2年经验,大专,民营公司,1000-5000人,"服装/纺织/皮革,批发/零售",5.0,1.6094379124341005,北京
8082,1年经验,本科,民营公司,150-500人,"仪器仪表/工业自动化,电子技术/半导体/集成电路",7.0,1.9459101490553128,其他
8083,无工作经验,本科,民营公司,150-500人,"仪器仪表/工业自动化,电子技术/半导体/集成电路",6.0,1.791759469228055,其他
8084,无工作经验,本科,民营公司,150-500人,"仪器仪表/工业自动化,电子技术/半导体/集成电路",6.0,1.791759469228055,其他
8085,5年以上经验,大专,国企,500-1000人,"通信/电信运营、增值服务,通信/电信/网络设备",10.0,2.302585092994046,其他
8086,无工作经验,无学历要求,国企,500-1000人,"通信/电信运营、增值服务,通信/电信/网络设备",7.5,2.0149030205422647,其他
8087,1年经验,大专,国企,500-1000人,"通信/电信运营、增值服务,通信/电信/网络设备",11.0,2.3978952727983707,其他
8088,无工作经验,本科,合资,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",8.0,2.079441541679836,广州
8089,1年经验,硕士,合资,10000人以上,"制药/生物工程,外包服务",17.5,2.862200880929469,上海
8090,1年经验,本科,民营公司,50-150人,环保,7.0,1.9459101490553128,其他
8094,无工作经验,本科,民营公司,150-500人,"金融/投资/证券,教育/培训/院校",9.0,2.19722457733622,其他
8095,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",17.5,2.862200880929469,北京
8096,3-4年经验,本科,民营公司,50-150人,计算机软件,30.0,3.4011973816621555,北京
8097,无工作经验,无学历要求,民营公司,150-500人,计算机服务(系统、数据服务、维修),4.0,1.3862943611198906,其他
8098,无工作经验,大专,民营公司,150-500人,金融/投资/证券,9.0,2.19722457733622,深圳
8099,5年以上经验,本科,民营公司,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",17.5,2.862200880929469,其他
8100,3-4年经验,本科,外资企业,1000-5000人,"计算机服务(系统、数据服务、维修),计算机软件",7.0,1.9459101490553128,其他
8101,2年经验,无学历要求,外资企业,1000-5000人,"计算机服务(系统、数据服务、维修),计算机软件",7.0,1.9459101490553128,其他
8102,2年经验,本科,外资企业,1000-5000人,"计算机服务(系统、数据服务、维修),计算机软件",5.25,1.6582280766035324,其他
